"","atopid","member","yrent","moent","ineffect","estmode","pubsecr","secrart","length","defense","offense","neutral","nonagg","consul","active","notaiden","terrres","specthrt","milaid","base","armred","ecaid","StateAbb","StateName"
"226",3785,439,1977,6,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"BFO","Burkina Faso"
"227",3810,439,1978,4,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"BFO","Burkina Faso"
"228",3895,439,1981,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"BFO","Burkina Faso"
"229",4953,439,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BFO","Burkina Faso"
"230",4953,439,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"BFO","Burkina Faso"
"231",5055,439,2005,5,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"BFO","Burkina Faso"
"232",3075,31,1982,11,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"BHM","Bahamas"
"233",3150,31,1982,3,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"BHM","Bahamas"
"234",3740,370,1993,4,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"BLR","Belarus"
"235",4018,370,1990,12,0,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,3,"BLR","Belarus"
"236",4099,370,1991,11,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,3,"BLR","Belarus"
"237",4131,370,1991,12,0,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,3,"BLR","Belarus"
"238",4220,370,1994,1,0,1,0,0,60,1,0,0,1,1,1,0,0,0,0,0,0,0,"BLR","Belarus"
"239",4220,370,2002,10,1,1,0,0,60,1,0,0,1,1,1,0,0,0,0,0,0,0,"BLR","Belarus"
"240",4275,370,1992,6,1,1,0,0,180,0,0,1,1,1,0,2,0,0,0,0,0,0,"BLR","Belarus"
"241",4293,370,1992,7,0,1,0,0,60,0,0,1,0,1,0,2,0,0,3,3,0,0,"BLR","Belarus"
"242",4390,370,1992,12,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"BLR","Belarus"
"243",4400,370,1993,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"BLR","Belarus"
"244",4460,370,1993,5,1,1,0,0,120,0,0,1,0,1,0,1,0,0,0,0,0,0,"BLR","Belarus"
"245",4515,370,1993,10,1,1,0,0,120,0,0,1,1,1,0,1,0,0,0,0,0,0,"BLR","Belarus"
"246",4670,370,1995,2,1,1,0,0,120,0,0,1,1,0,0,3,0,0,0,0,0,0,"BLR","Belarus"
"247",4675,370,1995,2,1,1,0,0,120,0,0,0,1,1,0,1,0,0,0,0,0,0,"BLR","Belarus"
"248",4730,370,1995,7,1,1,0,0,120,0,0,0,1,1,0,1,0,0,0,0,0,0,"BLR","Belarus"
"249",4765,370,1996,1,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,"BLR","Belarus"
"250",4780,370,1996,3,1,1,0,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,"BLR","Belarus"
"251",4865,370,1997,4,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,"BLR","Belarus"
"252",4865,370,1999,12,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,"BLR","Belarus"
"253",4870,370,1997,4,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,3,"BLR","Belarus"
"254",4950,370,2000,4,1,1,0,0,120,0,0,0,1,0,0,0,0,0,3,0,0,0,"BLR","Belarus"
"255",4955,370,2000,9,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,"BLR","Belarus"
"256",4975,370,2001,5,1,1,0,0,120,0,0,0,1,1,0,1,0,0,0,0,0,0,"BLR","Belarus"
"257",5005,370,2002,5,1,1,0,0,120,0,0,0,1,1,0,1,0,0,0,0,0,0,"BLR","Belarus"
"258",5085,370,2006,11,1,1,0,0,120,0,0,0,1,0,0,1,0,0,3,0,0,0,"BLR","Belarus"
"259",6015,370,2007,5,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,"BLR","Belarus"
"260",6055,370,2013,7,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,3,"BLR","Belarus"
"261",6095,370,2015,5,1,1,0,0,120,0,0,0,1,0,0,4,0,0,0,0,0,0,"BLR","Belarus"
"262",3150,80,1991,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"BLZ","Belize"
"263",4678,80,2003,7,1,1,0,0,0,1,0,0,1,0,1,3,0,0,0,0,1,0,"BLZ","Belize"
"264",7045,80,2018,9,1,1,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,"BLZ","Belize"
"265",3685,771,1972,3,0,0,0,0,300,0,0,1,1,1,0,1,0,0,0,0,0,3,"BNG","Bangladesh"
"266",3755,771,2007,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BNG","Bangladesh"
"267",1235,145,1863,11,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"BOL","Bolivia"
"268",1260,145,1866,4,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,"BOL","Bolivia"
"269",1305,145,1873,2,0,1,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"BOL","Bolivia"
"270",1467,145,1911,4,1,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,3,"BOL","Bolivia"
"271",2423,145,1938,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BOL","Bolivia"
"272",2550,145,1943,4,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"BOL","Bolivia"
"273",3010,145,1945,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"BOL","Bolivia"
"274",3075,145,1947,9,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"BOL","Bolivia"
"275",3150,145,1948,4,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"BOL","Bolivia"
"276",3740,346,1992,4,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"BOS","Bosnia and Herzegovina"
"277",4295,346,1992,7,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"BOS","Bosnia and Herzegovina"
"278",4750,346,1995,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"BOS","Bosnia and Herzegovina"
"279",4953,571,2001,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BOT","Botswana"
"280",4953,571,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"BOT","Botswana"
"281",4985,571,2001,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BOT","Botswana"
"282",4985,571,2003,8,1,1,0,0,0,1,0,0,1,1,1,3,0,0,3,0,0,0,"BOT","Botswana"
"283",1150,140,1851,5,0,1,2,8,0,1,1,0,0,1,1,0,0,3,0,0,0,0,"BRA","Brazil"
"284",1155,140,1851,10,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"BRA","Brazil"
"285",1155,140,1857,9,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,"BRA","Brazil"
"286",1205,140,1859,1,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,"BRA","Brazil"
"287",1255,140,1865,5,0,1,2,8,0,1,1,0,0,1,1,0,0,1,1,0,0,0,"BRA","Brazil"
"288",2550,140,1943,2,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"BRA","Brazil"
"289",3010,140,1945,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"BRA","Brazil"
"290",3075,140,1947,9,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"BRA","Brazil"
"291",3150,140,1948,4,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"BRA","Brazil"
"292",3755,140,2012,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BRA","Brazil"
"293",3851,140,1979,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BRA","Brazil"
"294",4744,140,1995,10,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"BRA","Brazil"
"295",3755,835,1984,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BRU","Brunei"
"296",3841,835,1979,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BRU","Brunei"
"297",3952,516,1983,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUI","Burundi"
"298",4945,516,2000,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"BUI","Burundi"
"299",4953,516,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUI","Burundi"
"300",4953,516,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"BUI","Burundi"
"301",5090,516,2006,12,1,1,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,1,"BUI","Burundi"
"302",1425,355,1904,3,0,1,2,8,60,1,1,0,0,1,1,0,0,0,0,0,0,0,"BUL","Bulgaria"
"303",1470,355,1912,2,0,1,2,8,106,1,1,1,0,1,1,0,0,3,0,0,0,0,"BUL","Bulgaria"
"304",1475,355,1912,5,0,1,2,8,36,1,0,1,0,0,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"305",1475,355,1912,9,0,1,2,8,36,1,0,1,0,0,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"306",2010,355,1914,8,0,0,2,8,0,1,0,1,0,1,1,0,0,2,0,0,0,0,"BUL","Bulgaria"
"307",2012,355,1914,9,0,1,2,8,76,1,0,0,0,0,1,0,0,0,0,0,0,0,"BUL","Bulgaria"
"308",2013,355,1914,9,0,1,2,8,76,1,0,0,0,0,1,0,0,0,0,0,0,0,"BUL","Bulgaria"
"309",2030,355,1915,9,0,0,0,0,0,1,1,0,0,0,1,0,0,1,4,0,0,0,"BUL","Bulgaria"
"310",2245,355,1929,3,0,1,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"311",2420,355,1937,9,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,"BUL","Bulgaria"
"312",2425,355,1938,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"313",2515,355,1941,3,0,0,1,1,120,1,0,0,0,0,1,0,0,0,0,0,0,0,"BUL","Bulgaria"
"314",3085,355,1947,11,0,1,0,0,240,1,0,0,1,1,1,0,0,1,0,0,0,3,"BUL","Bulgaria"
"315",3100,355,1947,12,0,1,0,0,240,1,0,0,1,1,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"316",3105,355,1948,1,0,1,0,0,240,1,0,0,1,1,1,0,0,1,0,0,0,3,"BUL","Bulgaria"
"317",3135,355,1948,3,0,1,0,0,240,1,1,0,1,0,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"318",3145,355,1948,4,0,1,0,0,240,1,1,0,1,0,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"319",3155,355,1948,5,0,1,0,0,240,1,0,0,1,0,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"320",3165,355,1948,7,0,1,0,0,240,1,1,0,1,0,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"321",3180,355,2003,3,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"BUL","Bulgaria"
"322",3285,355,1955,5,0,1,0,0,240,1,0,0,1,1,1,0,0,6,0,0,0,0,"BUL","Bulgaria"
"323",3555,355,1967,4,0,1,0,0,240,1,0,0,0,0,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"324",3560,355,1967,5,0,1,0,0,240,1,0,0,0,1,1,0,0,0,0,0,0,0,"BUL","Bulgaria"
"325",3575,355,1967,9,0,1,0,0,240,1,0,0,0,1,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"326",3595,355,1968,4,0,1,0,0,240,1,0,0,0,0,1,0,0,1,0,0,0,0,"BUL","Bulgaria"
"327",3620,355,1969,7,0,1,0,0,240,1,0,0,0,1,1,0,0,0,0,0,0,0,"BUL","Bulgaria"
"328",3650,355,1970,11,0,1,0,0,240,1,0,0,0,0,1,0,0,0,0,0,0,0,"BUL","Bulgaria"
"329",3740,355,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"BUL","Bulgaria"
"330",3740,355,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"BUL","Bulgaria"
"331",3800,355,1977,9,0,1,0,0,300,1,0,0,0,1,1,0,0,0,0,0,0,0,"BUL","Bulgaria"
"332",3820,355,1978,10,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"BUL","Bulgaria"
"333",3861,355,1980,7,0,1,0,0,240,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"334",3920,355,1981,11,0,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"BUL","Bulgaria"
"335",3945,355,1983,1,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"336",3970,355,1985,4,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"BUL","Bulgaria"
"337",4085,355,1991,10,1,1,0,0,240,0,0,1,1,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"338",4090,355,1991,10,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"339",4135,355,1992,1,1,1,0,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"340",4150,355,1992,1,1,1,0,0,240,0,0,1,1,1,0,2,0,0,0,0,0,0,"BUL","Bulgaria"
"341",4175,355,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"BUL","Bulgaria"
"342",4180,355,1992,2,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"343",4195,355,1992,4,0,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,3,"BUL","Bulgaria"
"344",4195,355,1993,1,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,3,"BUL","Bulgaria"
"345",4195,355,1993,1,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,3,"BUL","Bulgaria"
"346",4210,355,1992,5,1,1,0,0,240,0,0,1,1,1,0,1,0,0,0,0,0,0,"BUL","Bulgaria"
"347",4305,355,1992,8,1,1,0,0,120,0,0,1,1,1,0,1,0,0,0,0,0,0,"BUL","Bulgaria"
"348",4325,355,1992,9,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"349",4340,355,1992,10,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,1,0,"BUL","Bulgaria"
"350",4430,355,1993,2,1,1,0,0,240,0,0,1,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"351",4435,355,1993,2,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"352",4465,355,1993,5,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"353",4495,355,1993,7,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"354",4515,355,1993,10,1,1,0,0,120,0,0,1,1,1,0,1,0,0,0,0,0,0,"BUL","Bulgaria"
"355",4645,355,1994,11,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"356",4665,355,1995,1,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"357",4695,355,1995,4,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"358",4700,355,1995,4,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"359",4725,355,1995,6,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"360",4770,355,1996,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"361",4805,355,1996,4,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"362",4905,355,1998,6,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"BUL","Bulgaria"
"363",7025,355,2017,8,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"BUL","Bulgaria"
"364",3425,811,1960,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CAM","Cambodia"
"365",3460,811,1962,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"CAM","Cambodia"
"366",3755,811,1995,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CAM","Cambodia"
"367",4755,811,1995,12,1,1,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,"CAM","Cambodia"
"368",2550,20,1942,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"CAN","Canada"
"369",3180,20,1949,4,0,1,0,0,240,1,0,0,1,1,1,0,0,0,0,0,0,0,"CAN","Canada"
"370",3180,20,1951,6,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"CAN","Canada"
"371",3460,20,1962,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"CAN","Canada"
"372",3665,20,1971,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"CAN","Canada"
"373",3740,20,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"CAN","Canada"
"374",3740,20,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"CAN","Canada"
"375",3755,20,2010,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CAN","Canada"
"376",4020,20,1991,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,3,0,0,"CAN","Canada"
"377",4270,20,1992,6,1,1,0,0,120,0,0,1,1,0,0,0,0,0,0,0,1,0,"CAN","Canada"
"378",4638,20,1994,10,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CAN","Canada"
"379",3455,471,1961,9,0,1,0,0,120,1,0,0,1,1,1,0,0,0,0,0,0,0,"CAO","Cameroon"
"380",4945,471,2000,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"CAO","Cameroon"
"381",4953,471,2001,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CAO","Cameroon"
"382",4953,471,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"CAO","Cameroon"
"383",3810,402,1978,4,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"CAP","Cape Verde"
"384",4953,402,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CAP","Cape Verde"
"385",4953,402,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"CAP","Cape Verde"
"386",3455,437,1961,9,0,1,0,0,120,1,0,0,1,1,1,0,0,0,0,0,0,0,"CDI","Ivory Coast"
"387",3785,437,1977,6,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"CDI","Ivory Coast"
"388",3810,437,1978,4,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"CDI","Ivory Coast"
"389",3851,437,1979,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CDI","Ivory Coast"
"390",3895,437,1981,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"CDI","Ivory Coast"
"391",4953,437,2001,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CDI","Ivory Coast"
"392",4953,437,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"CDI","Ivory Coast"
"393",3395,482,1960,8,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,3,0,0,"CEN","Central African Republic"
"394",3455,482,1961,9,0,1,0,0,120,1,0,0,1,1,1,0,0,0,0,0,0,0,"CEN","Central African Republic"
"395",3590,482,1968,4,0,1,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,3,"CEN","Central African Republic"
"396",4900,482,1998,5,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"CEN","Central African Republic"
"397",4945,482,2000,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"CEN","Central African Republic"
"398",4953,482,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CEN","Central African Republic"
"399",4953,482,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"CEN","Central African Republic"
"400",5090,482,2006,12,1,1,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,1,"CEN","Central African Republic"
"401",3395,483,1960,8,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,3,0,0,"CHA","Chad"
"402",3455,483,1961,9,0,1,0,0,120,1,0,0,1,1,1,0,0,0,0,0,0,0,"CHA","Chad"
"403",3590,483,1968,4,0,1,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,3,"CHA","Chad"
"404",3860,483,1980,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,"CHA","Chad"
"405",4945,483,2000,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"CHA","Chad"
"406",4953,483,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHA","Chad"
"407",4953,483,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"CHA","Chad"
"408",5055,483,2005,3,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"CHA","Chad"
"409",1260,155,1865,12,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,"CHL","Chile"
"410",2550,155,1945,2,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"CHL","Chile"
"411",3010,155,1945,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"CHL","Chile"
"412",3075,155,1947,9,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"CHL","Chile"
"413",3150,155,1948,4,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"CHL","Chile"
"414",3755,155,2016,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHL","Chile"
"415",3965,155,1984,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHL","Chile"
"416",1118,710,1846,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"CHN","China"
"417",1395,710,1896,6,0,1,2,8,180,1,1,0,0,0,1,0,1,3,0,3,0,0,"CHN","China"
"418",2045,710,1918,5,0,0,2,8,0,1,1,0,0,0,1,0,1,4,3,0,0,0,"CHN","China"
"419",2415,710,1937,8,0,1,0,0,60,0,0,1,1,0,0,2,0,0,0,0,0,0,"CHN","China"
"420",2550,710,1942,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"CHN","China"
"421",3030,710,1945,8,0,1,0,0,360,1,1,0,0,0,1,0,0,1,1,3,0,2,"CHN","China"
"422",3200,710,1950,2,0,1,0,0,360,1,0,0,1,0,1,0,0,1,0,0,0,1,"CHN","China"
"423",3335,710,1958,1,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"424",3380,710,1960,1,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"425",3383,710,1960,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"426",3415,710,1960,8,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"427",3420,710,1960,9,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"428",3425,710,1960,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"429",3445,710,1961,7,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,"CHN","China"
"430",3450,710,1961,8,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"431",3460,710,1962,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"CHN","China"
"432",3495,710,1964,6,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"433",3510,710,1964,11,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"434",3515,710,1965,2,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"435",3708,710,1972,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"436",3733,710,1974,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"437",3736,710,1975,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"438",3737,710,1975,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"439",3746,710,1975,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"440",3755,710,2003,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"441",3767,710,1976,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"442",3815,710,1978,8,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"443",4002,710,1990,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"444",4061,710,1991,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"445",4063,710,1991,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"446",4148,710,1992,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"447",4385,710,1992,12,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,"CHN","China"
"448",4497,710,1993,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"449",4507,710,1993,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CHN","China"
"450",4507,710,1996,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"CHN","China"
"451",4520,710,1993,10,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,"CHN","China"
"452",4585,710,1994,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"CHN","China"
"453",4620,710,1994,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"CHN","China"
"454",4810,710,1996,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"CHN","China"
"455",4810,710,2001,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"CHN","China"
